state,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09
United States,-1.125330477930424,-0.8957115291247956,-0.8648132283788261,-1.0150827071213584,-1.397287296755333,-2.5250453738007375,-2.7434841413355677,-2.222140282870033,-2.2000184631737625,-0.6173789541988209,1.9492650927172794,1.992000623505703,2.3467013753361026,2.395668570276352,1.131697488686242,2.1792150309721983,2.057020366131802,1.8524971805144204,2.659474271422198,1.8262533610463334,1.8700145307617562,0.7386733778915757,-0.9588075684077149,-1.4594978691608937,-0.9453285517415824,-1.3047071258678493,0.05381577889532183,0.16927697379330167,0.8115021035418604,1.849013268296894,1.7958765969481305,1.7886105022248213,1.8810491108957181,2.1901726531538106,1.3951534982059195,1.4262141420222043,0.870276856640001,0.9445395161853279,0.08452713188880323,-0.3452209694551232,-0.9419192474198254,-0.8007288965953436,-0.7474803624635024,-1.5171422765563114,-1.2828275855854823,-1.0781566160449523,-0.7497016393247848,-0.668632581070952,-0.2745983216520867,-0.38564976925311273,-0.25025502005554173,-0.001466712896306984,0.4119353338451509,0.5781868131587737,0.3613473155159667,0.4185708134819083,-0.0021282629272674903,-0.6411619733252948,0.1306148599859792,0.7399295622511004,0.25411137303258696,0.12326470706935948,0.7368301325190268,0.6431947096520622,0.9291106857780479,0.6616114428009587,-0.04650913901070915,1.019185695955133,0.8404973384153287,1.2724942937121195,1.28630355322231,-0.1942947466470166,0.35226111342352995,0.7126919203867311,0.6608432955537049,0.3063310577887691,0.0069063802820835025,-0.028152979787075202,0.38309903418642727,0.49900546221935693,0.6653423482124107,0.9458464663511752,1.0691575186830582,1.9393269481557458,2.9161073398778163,2.594209322203992,2.171147948735495,2.46468524178215,2.2955417436463845,1.8777678147651105,2.3293823789234662,2.3364321403668993,2.3180128372968336
Alabama,-4.535332573287335,-3.738544132704609,-4.666052878261168,-7.030623349507653,-5.233161440599252,-4.206744527003329,-6.533939659233087,-5.148938466157447,-4.80760130351373,-3.0704453547660195,-0.197212195518015,-2.6452249400799577,-0.603384917536047,-0.21280712488067574,-2.032388445973055,-0.8721372605950393,-2.152043114320586,-3.5837857640163833,-1.981954068823051,-1.4055289798097401,-3.2226265569185606,-3.2695497560346913,-4.6780694203442845,-4.303648594670681,-2.483654561853316,-2.869621862915197,-1.215816768465319,-0.3760500526972355,1.6060761112524045,1.4718115848190423,2.4160913667659196,0.5019829190903415,0.8764592531831045,1.1165929074196603,0.05372603158590068,0.06389454436780341,-0.9371103758019639,-1.4515506310264452,-2.5428357519961775,-2.858275080968803,-2.625629365393268,-1.9962753619558693,-1.6599104619129164,-0.8092789879482908,0.7271024389799324,1.0331784885845339,-1.6765297348217505,-0.5734216960566698,1.2961072827585336,1.4579688130469477,1.6685224038146567,3.1103383614200535,-1.296171720030735,0.6616304123374548,0.3233360067914981,-1.8392472903184292,-0.8168376748378071,-2.9097356664340825,0.29500429487906565,2.3719103039984,-2.2938989427045335,-2.356684356550941,-0.9672733529889503,-2.9027536326111143,-1.3809092354231356,-0.12544656144322078,-2.1874902456034,-0.33063253134597637,0.20936742574792444,-0.2616553327478175,-1.2436717526617629,-1.9519045832806434,-1.7432935438511192,0.10580202912411857,0.8952083740610902,-0.5457148688948437,0.20854177342041486,-0.26750762593401806,-0.5066696795194231,-0.0060631558316131895,-2.805006938695,-1.3805532297098815,1.2123946556633856,-1.4680746499052968,2.1878413864537474,3.1486239387842416,1.0646663316512834,-0.8292871256367437,0.03994869746220943,-1.8528945160533588,0.36144144341291745,1.819972324268438,0.291697687722114
Alaska,-7.789878056586194,-6.499668545119144,-4.558812825002034,-6.063722870483638,-4.572268524694454,0.19289150463932542,-3.7093090795827712,0.13614893750006812,-2.9439057858710385,-3.3102789783598596,2.5248561561884255,-1.0856480420090968,-1.5660744129664208,-0.31182812669519416,-1.9451324266642023,-0.9570912778290247,-1.8539385453247788,-5.281256508184441,-1.1000002659587005,0.643211872437118,-1.981356439332914,1.8481258465286847,-2.63120025937232,-0.3864365642743508,2.181233446137048,-0.7318806519460159,-1.953983796638628,-0.484020388943321,3.6212564841654027,-0.0979803830323414,-2.1882859723461623,-5.9544450718075925,-6.814986002227517,-14.718835852430646,-11.889636693058197,-10.701184126639042,-1.7925398741451228,-2.6410444960955157,-3.842908864023372,-3.7408077280788756,-6.770809201619657,-2.3496143571325776,-0.6272321062795781,-1.6068293364595734,4.704818274963066,14.82601159863806,8.45268385821138,6.788186047718038,-1.424909179260857,-2.727463164911084,-2.652599649696947,-0.35318524859564004,-0.22630304627208772,1.8085293850148294,4.049028451511156,3.538890256080477,2.1364278160344083,-0.16804555654303913,3.3161452992356915,5.192590260832432,0.2707983932089231,5.7198037409721705,6.1234639669516016,2.368586335326297,2.0948017618090944,3.5905030990120768,1.2322448398073103,3.0560291066446794,3.2438171882170677,1.3036171106631724,0.9572336161906068,0.7716699586255041,0.3422449975762502,0.896469311292639,0.24831213209869063,-0.7601986634573596,-0.8747358601293078,-2.700372106979615,-3.5172629927880665,-4.07306119806311,-5.2628785414187975,-1.601015845667006,-0.9790545159751741,-3.404943058743214,1.1676620736320664,-0.14765365226609306,2.656307674001101,3.7850848432297344,4.695741952770979,2.893235047130713,4.324213510286423,6.4975242524244265,1.3861326488171872
Arizona,-8.319831788993922,-7.353184790716055,-3.407632669686853,-5.677630963542504,-3.796515444248219,-1.8737826238093973,-1.5379010997227849,0.9151333561888063,0.717479908621501,5.000061195375806,11.556981414171656,7.42283652693922,11.695441283898642,11.736496926396036,7.993512825303896,8.221980315321318,8.639947456840428,5.014629186997618,8.049008016156684,7.340416739260994,5.774829131438651,4.835158854544897,1.1028556490567092,1.3787580956318952,0.42851865371060427,0.0470480100837706,0.8157107535077729,1.391091603409159,1.82798158820425,1.723649517994812,0.6981969864849915,0.470983226061197,-0.24398449571279662,-1.4595945481745687,-2.5924823776420576,-1.2835514344006893,0.389611934190642,-1.2799657141185494,-2.07309744006706,-0.9428899989356208,-1.8575807474537094,-2.3919728278759296,-2.448361834675772,-4.0746302061435316,-2.189270406223245,0.06412176628487176,-2.3058376644301983,-3.1076035108023787,-2.5375669433199093,-4.156922391315219,-4.100238367765529,-2.6377269708631292,-3.716570150887205,-1.1537244311001478,0.09448295575352937,-1.8335423888019113,-0.08073383437754342,-3.4128993651539186,-0.6839414641573295,0.9880862309990074,-2.8234402387607354,-0.49797617201472594,-0.5523089950616735,-1.0755397291228046,-0.13770520854679416,1.783500758648372,-2.793592927275597,1.1914533812727355,0.9379661069872308,0.1466619591268202,0.39343248461796926,0.5053097460712943,0.36370844319880163,2.2678289466099644,1.6906583668278887,-2.4914910317978864,-2.8715340360155115,-4.0005398794823535,-3.440443022736253,-4.524454486434683,-7.057702468977792,-4.487335292045376,-2.2475830337935183,-5.794324856000708,-1.6612290068057474,-1.2464993752411686,-1.208736358898013,1.3825265520621006,1.3127021113634119,-0.23604096199558539,1.7052327298657612,4.825801059036276,3.5472269379134906
Arkansas,5.195004567817256,4.006961276039196,8.214461454918506,-0.6284265967822354,0.07325800644302524,2.1477799196510645,-1.5702430126897178,0.30693585438980836,0.0833097215321124,1.0991012432213418,5.855248196775921,1.5842877029707234,4.401783778214519,6.44561826036459,-0.15930807224376986,3.599800338148404,6.310343482650041,1.4408655583957037,3.2949066529411644,5.399975440292056,2.0638204054354583,2.8468958206006234,1.4719007007007372,1.3397391804492589,-0.24424256658767007,-3.7857002552861,-0.025781181512416602,0.9393126652742633,-0.07794551057698458,1.3517541355689953,2.7618702888055804,0.09160526301011489,0.3096841048662061,-0.9550083808798414,-2.8462154069442755,-1.329641532115845,-0.7361187802038262,-2.527469086370297,-0.07394032022180357,-1.6547385378644703,-0.17947332710108282,-2.1953876643570536,-2.834733969107876,-4.138800197686492,-0.005820371320683062,2.7348565383719814,-0.874800207489049,-0.332754948838973,1.695473328243879,2.4644275217159715,-1.2826993194650178,-2.8321719810695067,-6.454104058206685,-4.096414296849687,-0.09827626550190387,-1.0785509951737855,-0.31935826421244246,-3.995226712370429,0.5791728620813431,1.6609822219777532,-3.5631588698879733,-1.1863408680727063,0.08743570796612474,2.7525919219655814,4.8877132956661375,7.315996019753439,1.6425529186042411,4.103924946070797,4.662469175967689,2.198678242168158,1.9025887843852212,1.2916855604930537,3.0819661463628822,4.1535404605686415,4.731713421079198,1.5924661655576111,0.5743488884812961,-0.3934695616361959,-1.277478069831818,-1.3645384423659923,-4.55070390778545,-1.6880609117348966,-0.9519692748456192,-3.6188909162358236,-1.3008253290824814,-2.140745364122257,-3.5111529382802016,-1.402811821233445,-1.5995908069319524,-4.827236958303233,-1.4052161451090264,0.6494505658973696,-1.113985672198932
California,-8.578396754708601,-7.151730764680517,-4.275212082742915,-7.174646486857918,-4.992850879987319,-3.9146995159866784,-8.706371640618691,-5.225464329273724,-6.727977791107027,-1.7498281473511887,3.5928013538401458,2.557175567829112,6.18267604951299,6.710848509851621,3.9396311684563354,3.48467144700099,2.67693300667097,0.19385139779960625,2.806235523176403,4.0107900590848224,1.1648752345408186,1.897161142177866,-1.1821677724500523,-3.3017725596027883,0.37767149945887263,-0.5977587830194413,-1.612777007219349,1.5047399366756153,5.430808277845928,3.7021587549636976,3.9328297220889006,4.300318411402316,3.3809690759849604,2.3214194553828027,0.637748736760331,3.8418808474992696,3.3566670310827584,2.421252595209401,2.3054394763847874,0.3144024577731065,-0.09040609534103551,-1.1601343241957618,-0.1709095836441443,-3.692000475004515,-0.47934371285119826,1.8420109891478385,-1.5021016855634763,-2.0817679907410307,-1.2195750698795749,-3.3988200936291353,-3.7629050295778037,-0.737451048276113,-4.8601368449355435,-0.6517944652170236,0.3241052182341433,-2.181810516572881,0.45995839303361363,-5.856883074553741,-2.386923296878004,0.9865331586568055,-4.861667670182655,-1.8668423263345224,-1.2724797937589993,-1.1164840683133381,0.5329443930545336,3.1988856677055812,-2.5903181849232038,0.960164892530572,1.144392930972174,1.3435852094459004,1.2522722980651972,0.6435083986719397,0.1616674715243836,3.7224235198482365,3.0027811510255487,-1.951157141754676,-2.1910664096455377,-2.558816984831342,-1.125888517154435,-0.8044242845859426,-3.5978539015640445,-0.08297868975072424,3.374452716405172,-2.444418861299158,2.9201968053272016,1.9839885462498157,2.51362138311316,3.2595950131082287,3.3198588983687114,0.35458822831982933,2.5041943625732537,5.409910967340357,2.154627555876703
Colorado,0.5047393020909815,0.35456308717955043,1.881535993794436,-2.1120294784966283,-0.5266048645126646,-1.3870402536375972,-5.268832543651506,-3.3177771201784148,-5.148705863659488,-0.5206160024982115,3.425051393004986,-0.18801132555987388,0.6828107486688354,1.3945576442802916,0.22655233979379125,-0.5106766292339892,0.7201570452938684,-1.8965793048542,0.6439116342231562,1.6462136219931947,-0.9155281464917475,-3.671027685585542,-5.697014664971109,-5.907228028239985,-5.101744246221446,-6.778297754531234,-7.509230661819541,-2.8426180800934104,0.458987143140392,0.1767584375971608,-0.4722020878962748,-0.06281628119226047,-0.1720243039353099,0.5550302439646675,-0.7141219279535541,1.6885017747311757,2.1379002331852015,0.47911650017634655,-0.9928355279907788,-1.3041019282954804,-2.898182421034132,-4.122724023295486,-3.297481302987305,-5.529517445173038,-2.138224622541457,1.4048434785810637,-1.7026556506411508,-1.2928147278135318,0.9092684468400225,-1.725613965437129,0.012658955510146341,3.87239251687091,-0.7239697552344003,3.562575000713035,5.299814484500152,3.0505235254240417,4.94071375060808,-2.027856767211053,0.9562019374857473,4.633427336957746,-1.298225395365245,3.7141179540274316,3.976966810306768,-0.6075691932416865,2.645638122787447,5.486406370588226,-0.9466992432024584,2.5652484716583226,3.032201102902243,2.648182590943344,3.901281906929711,1.720240468117932,1.7946686875406577,3.8463602818383023,3.51046587685421,0.5096479465678478,-0.5805946655709917,-0.8000525463636214,-0.6671410452545016,-0.8925731500455935,-3.5231277873205125,0.1314290720785232,0.11403096156938113,-2.7696164122136153,0.5985460950265398,0.3741878475659721,0.5387413295164942,0.978285018746859,1.4274358600446548,-3.382478536423979,1.244278986544155,4.6201124267765366,0.9717740534394224
Connecticut,2.0543653145686545,1.3448761440181665,3.558519076117762,0.7642962138916529,-2.5718232539786596,-1.6328751456734527,-3.9643045335481735,-3.5709681730590455,-2.6087489197420006,-1.39555901810274,0.4955340270876107,-0.05179463081310026,-0.5255697732955955,0.8707618786175401,-0.7809798115972122,-2.732874667229088,-1.4576645175379968,-4.571509394635311,-0.9285105665949271,0.5566646434673532,-2.7402572210904035,-4.821232666796973,-3.6276026439431326,-4.8795411571932075,-4.161849317525197,-4.567541180242902,-3.554075925034059,1.2088386579385577,2.2982589178226918,1.621136660178707,0.1823244913454544,1.440586011826386,2.585079220175688,4.176752099020567,0.9432901917365917,2.5321810098655413,1.2739275228660896,1.717099405888679,0.34064570688174783,-2.6611554311144934,-2.659994810573575,-1.8110558596125563,-0.45357707473403897,-2.408203288811961,-1.6372431305135604,0.4826902475226773,-0.5695775686576474,-1.0993958337859635,1.2470982507750998,-2.2817363597262914,-2.1772529960529754,0.47691221374363774,-3.5097527947562592,-2.0595049119826325,-1.9417286382779064,-3.4256975627355613,-1.5171230295460116,-5.0900116665773005,-2.540063426867103,-1.745733148059266,-5.744657466767994,-4.293912222474777,-4.274042878068637,-4.466245466430705,-1.882884899769974,-0.003300859241544778,-3.3895755369114453,-2.156050387428481,-2.34203020460819,-2.5320001411806854,-4.563698462379528,-4.199463997475615,-3.2573362754676807,-1.4354676371042223,0.1957189212771953,-2.2647550518198756,-2.618839484445972,-2.4335489461009288,-1.3786092010505968,-0.37442728580899454,-1.0524872268741974,0.7910223564847811,4.353501450153992,1.4440181389238023,3.532983611984998,4.47274984445446,3.202317070192188,2.2729151252328035,2.5163391568658957,0.5686328292583315,2.0986560971888153,5.312047322938744,2.821044768135043
Delaware,-4.042291316751327,1.166935817905064,1.3513805951994584,-3.3426219125825685,-0.9482403972406069,3.837730092929934,-0.6461450696101504,-2.0050436927841004,-5.6145730663503075,-2.9572326515039236,-2.01295014136506,-5.30014053888624,-0.8399751500129893,-6.539252606547291,-5.344233325985488,-5.831729492749005,-4.532527358760586,-10.448049500201744,-6.381734973386586,-1.33572062855603,-2.031763727591035,-3.6762475553315617,-5.382522486696976,-4.802097951391533,-1.9936857013049112,-2.5355543775419775,-1.5641593445860011,1.9863524624555595,3.845659251161508,3.535136472614068,-0.43579676216747765,-2.916682804147621,-3.8030367163712877,-1.0288491031007838,-2.6056277236417165,1.3474432925298496,0.0035272237043728876,-1.1053401333342066,-4.01926420680305,-4.7227992028498615,-5.369799139631862,-5.369239878494887,-3.528137898726717,-4.597815003641651,-0.3467791475146251,-0.6243147235799624,-1.683044889891925,-2.3947369782154637,-3.58358490342728,-4.926463234316036,-3.28061881718288,-2.4845408265507207,-5.654189585238618,-3.435811555581837,-2.2484956643100635,-3.854823010214789,-4.191906554561251,-5.827598761218773,-3.2366024914743274,-1.1874277779217528,-3.7825747215267778,-0.12550666004735606,0.7631013177773526,-1.675547856745245,0.24862151777929722,0.2593534513857315,-4.696462119505343,-2.6783481809978116,-1.2497260339826142,-3.365128636450431,-3.8822128969772116,-6.555819724789362,-5.187347775122235,-4.908406721274935,-5.040411621816087,-5.339146363391359,-3.398793212447405,-2.7432081790138407,-1.1611343688055134,-0.8083571433981405,-3.2807700565663525,-0.4588696291715806,1.5774650139525694,0.7274544734560159,4.374829820770006,5.413838055842373,4.891188391996914,5.523601345310598,4.06227068443955,1.5118740809357372,4.317348363535359,6.268479787265864,5.664285185369484
District of Columbia,-4.672983833937881,-5.813344347806069,-4.376493226084272,-12.37847117408454,-9.570863906321739,-9.741521793677114,-11.953989057932683,-9.538065288056721,-10.89630694991048,-8.942589757229184,-5.063190996770265,-7.649463227820946,-3.0512029115671457,-1.7193401538725168,-4.0378535994966045,-1.9285662531387378,-3.399957973103349,-3.073003550361625,-2.7670701219379317,1.779224237993924,-0.6942951759976416,0.08771005151735337,1.073853080877564,-0.11007320668836129,0.7446444265752474,-1.5806404349399523,0.5210974749078672,4.333885249124482,8.11790073007951,2.9163595325838787,4.294462297342318,4.4916869899886,5.5414182550941415,7.190793603327774,3.605688334163642,7.7644423396085225,8.575541711462337,4.169265299643947,1.9702269809213337,-0.15437665644782114,0.6625600617719897,1.8663917345072234,2.6964390182362337,-2.1297901730115565,0.32717530817885626,3.178776513968791,-1.7778898830931293,-1.7601401808879882,-0.4788053511396583,-0.1401683968185205,1.37490106954738,5.486294453786846,-1.5409858597648178,3.1256929900553336,8.108142869285526,3.322696063862475,6.318603180898079,-1.826253567731552,3.569071813888406,5.753048202094934,-1.18422943599511,5.935771755791636,3.748568789838168,-0.1318474977946554,4.44349681872595,8.134342654168298,-3.254252409949998,2.7811316192965565,3.030336131401836,3.6454037968906463,4.582970891641727,4.419470364262377,3.1583303161205287,4.6609555376622485,4.934545882183375,0.31091943253861826,0.32806218431660283,-1.1358438657767527,0.5310275284437341,0.2013208578292821,-3.6132657510640396,-1.381273108394303,3.0903825105917058,-4.9200131087220385,0.3903378183981037,2.345262533737496,2.520312892100616,0.2768279634558346,-1.4706297240996877,-5.228572179930433,-4.464831019530683,-1.3812041491830462,-5.735367212955418
Florida,-0.6725960620249832,-3.0974347776904803,2.6557824798074097,-2.3081965110142817,-1.2720453432809447,-1.2079653972495619,-6.151488639197672,-4.776695996157113,-6.050633788314362,-1.2346425111077541,1.4693292806736198,-2.7463582689572363,1.3119618265706936,3.794115927901491,-0.42992416939648315,2.2241442665550246,3.348436974617385,0.050257921256714536,5.319467241949667,5.977212840742384,5.191182182703542,2.4007162301455764,1.2140490658082834,0.09202672049697105,-1.1923076799997265,-0.9707076319530793,-1.1336365041574692,1.234754859281237,0.18469527507479055,0.3807735365296399,-1.6152936006503182,-2.4427757889436257,-2.1938886899338956,-0.21586524213459102,-2.816248369429882,-2.301579571729604,-0.364686815448789,-2.896015774108521,-3.933430119997062,-4.86876695424147,-5.157262183822492,-5.167638695501697,-5.275889251435494,-6.655412394065246,-5.324822102476509,-5.17342113210325,-5.778134110622022,-5.328354500596279,-5.267353071553563,-5.703329633591271,-4.381826431123265,-2.914740320814814,-4.471895153569651,-2.47681179799161,-0.9001613024232977,-1.8318007708716086,-0.7331512330313403,-3.0063421191016073,-1.542069129721586,0.6757020135645916,-1.723867923611653,-0.04933798645747018,0.1599377215520573,-0.8408866351890341,1.023223599999347,1.7810030027338835,-1.1533021079480956,1.1168824129019392,0.8652979226764236,0.43048255064779983,0.7137700272927706,-0.22136135596979561,-0.13795870401420327,0.8548520853207118,0.33906257128439277,-0.10472441204915003,-1.0547715567243983,-1.319698073046474,-0.3663839781191771,0.21912723567002632,-1.7147026752873045,-0.9223112836047811,0.7800800705627843,-1.6807054663477026,0.6075948034574283,1.8967868939972024,1.9997216750416837,0.5820091336444775,1.8040371516910947,-0.4376088339775964,1.0174473107424775,2.477319105121546,1.5705159733394929
Georgia,-3.531239298045255,-1.5993037762075204,-3.364655409978342,-3.490714422674706,-1.0019697758121162,-5.887601291702941,-4.540123646525477,-5.370171361421148,-6.900330609344805,-4.954253690967648,2.299222729159307,4.139962931577418,3.281987919120995,4.642018058078844,3.134533896843414,1.6978650064869962,-0.4082007841911605,-2.9328373210585656,-0.316886660697599,-0.3486858184184425,-0.8771564158475371,-1.3972869520596791,-3.36825423315051,-4.203946713810765,-2.9455935633061894,-5.452166457087332,-3.851133643830081,1.400772877981022,4.381717718154504,4.191161378054963,2.825030436455546,3.805195926888834,3.29151188024315,4.450954156813372,-0.0916538344396226,1.4152158698344268,1.5390338463778328,1.2674005620017024,-0.7978414452360207,-2.2796918835077578,-2.4653958502768623,-2.645998331198969,-2.4631487701332664,-5.168340401562339,-2.9328539411900674,-2.049212496974785,-3.1950163820335846,-3.2778857485103665,-0.39500523653981623,-3.0374614992903712,-2.4828826227207768,-1.1153402555850027,-4.397168502218244,-2.389804467631683,0.29465832827575716,-1.5443449310264636,1.4363914967622742,-3.6048099970578904,-1.1346499580801037,2.246568334750901,-1.107936808615826,2.03203544882612,2.360018277823527,0.8888383385524907,2.7859376310290793,4.970693770702076,-0.5209327033248804,2.428090712472395,2.6612876337270253,3.1624347249942746,3.311720125494403,2.2903163742153696,1.6693321645677617,1.6690147294545643,4.486542915370257,1.4124907284327102,1.9650297204021332,2.3846619416582513,2.3589342880574478,3.926307040439573,0.19668064909757976,2.1912727006263557,5.047062297922273,0.7998225194470434,4.159612926504219,5.69491963787785,2.1792833684650166,2.082757878826825,2.3694319212754436,-1.782920856165231,1.0928336801751815,1.9949409448354944,0.13670356104796594
